timestamp,TCP_packets,TCP_bytes,TCP_flags,ARP_packets,ARP_bytes,UDP_packets,UDP_bytes,TLS_detected,QUIC_packets,QUIC_bytes,ICMP_packets,ICMP_bytes,minute
2024-10-02 16:16:05.333110,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.333199,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.333660,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.334301,1.0,276.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.334726,1.0,583.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.341820,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.341852,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.342754,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.342777,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.342898,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.344408,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.344551,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.362483,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.364527,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.364547,1.0,96.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.365657,1.0,523.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.374051,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.380973,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.382568,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.384721,1.0,401.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.391570,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.393325,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.415869,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.416601,1.0,1105.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.416727,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.419180,1.0,212.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.427688,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.435297,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.436403,1.0,584.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.439650,,,,1.0,42.0,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.439931,,,,1.0,42.0,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.446474,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.447584,1.0,585.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.487476,1.0,401.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.497660,1.0,822.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.501265,1.0,105.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.501276,1.0,123.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.501515,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.502528,1.0,141.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.502655,1.0,204.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.502859,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.502987,1.0,706.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.539084,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.539604,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.543672,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.543737,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.546931,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.592069,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.592082,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.594037,1.0,96.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.594044,1.0,523.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.594108,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.646727,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.646743,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.647114,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.647233,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.647907,1.0,273.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.647966,1.0,275.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.679140,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.679462,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.680010,1.0,276.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.696850,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.696882,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.696887,1.0,2814.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697196,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697902,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697919,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697941,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697944,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697946,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.697948,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.698134,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.698867,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.746351,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.748102,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.748970,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.751101,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.761483,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.761504,1.0,1106.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.761828,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.766773,1.0,212.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.792057,1.0,55.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.800931,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.800949,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.801919,1.0,639.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.801968,1.0,583.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.842340,1.0,66.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.849096,1.0,105.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.849114,1.0,123.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.849337,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.850281,1.0,141.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.850403,1.0,205.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.850610,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.850694,1.0,705.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.852381,1.0,891.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.852411,1.0,401.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.884076,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.884539,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.890879,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.892669,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.914897,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.931261,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.931273,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.931581,1.0,96.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.931830,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.933376,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.933613,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.934124,1.0,275.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.936100,1.0,523.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.939559,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.939818,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.940253,1.0,273.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.962732,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.963155,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.963782,1.0,276.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.977419,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.982673,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.982697,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.983820,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.983930,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.984142,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.984166,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.984330,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.988835,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.988868,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.990391,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.990413,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.990416,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.990546,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:05.993239,1.0,55.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.032623,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.034994,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.040005,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.041499,1.0,66.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.041978,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.042319,1.0,1105.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.042359,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.042507,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.047852,1.0,212.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.084139,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.085304,1.0,637.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.093431,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.094617,1.0,578.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.127219,1.0,105.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.127229,1.0,123.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.127608,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.128560,1.0,141.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.128674,1.0,204.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.128858,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.128962,1.0,704.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.144234,1.0,822.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.178066,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.180836,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.192853,1.0,402.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.194240,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.197450,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.206724,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.206734,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.206965,1.0,96.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.207020,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.208082,1.0,523.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.229840,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.230106,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.230579,1.0,275.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.246690,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.246865,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.247272,1.0,273.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.247822,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.248044,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.279078,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.279588,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.280239,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.280262,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.280264,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.280351,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.296351,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.296377,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.297825,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.297838,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.297850,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.297947,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.328984,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.331493,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.346782,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.349993,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.385444,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.386853,1.0,576.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.400630,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.401832,1.0,633.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.436882,1.0,401.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.451290,1.0,885.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.479773,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.482988,,,,,,1.0,97.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.483490,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.488284,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.495495,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.525551,,,,,,1.0,113.0,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.526506,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.532035,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.532306,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.532778,1.0,275.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.536865,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.537008,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.537486,1.0,273.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.581381,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.581929,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.581946,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.581996,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.582263,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.582886,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.583327,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.586035,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.586061,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.586491,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.586636,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.587629,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.588170,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.588549,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.607678,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.608048,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.608527,1.0,276.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.631438,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.633113,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.635361,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.636786,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.686235,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.687169,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.687530,1.0,631.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.688098,1.0,585.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.692786,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.693759,1.0,1105.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.693997,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.698443,1.0,212.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.718817,1.0,55.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.718903,1.0,55.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.740146,1.0,822.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.768210,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.768239,1.0,66.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.768250,1.0,66.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.774091,1.0,66.0,S,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.778394,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.780595,1.0,105.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.780605,1.0,123.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.780607,1.0,402.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.780688,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.781140,1.0,141.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.781184,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.781228,1.0,200.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.781339,1.0,706.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.781369,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.818295,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.818691,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.819414,1.0,275.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.822503,1.0,66.0,SA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.822717,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.822974,1.0,273.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.834946,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.862737,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.862757,1.0,92.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.862764,1.0,96.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.863052,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.863375,1.0,523.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.870429,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.870448,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.871654,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.872112,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.872134,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.872137,1.0,1434.0,A,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.872356,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.872875,1.0,1434.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873077,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873414,1.0,1390.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873430,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873448,1.0,1434.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873537,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.873590,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.919986,1.0,54.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.921186,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.921731,1.0,569.0,PA,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.923651,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.923873,1.0,180.0,PA,,,,,True,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.967078,1.0,55.0,A,,,,,,,,,,2024-10-02 16:16:00
2024-10-02 16:16:06.972995,1.0,344.0,PA,,,,,True,,,,,2024-10-02 16:16:00
