total_packets,total_bytes,bytes_per_packet,TCP_ratio,UDP_ratio,ARP_ratio,ICMP_ratio,QUIC_ratio,hour,day_of_week,quic_ratio,non_encrypted_ratio,sslv2_ratio,weak_cipher_ratio,unknown_cipher_ratio,packet_size_mean,packet_size_median,packet_size_min,packet_size_max,ethernet_ratio,ip_ratio,tcp_ratio,arp_ratio,udp_ratio,icmp_ratio
-0.5706277668674673,-0.565838073242177,0.6679555993068121,1.1750132397414694,-1.1576237913725915,-0.5618153190937482,-0.7071067811865474,-1.1146119365716376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4059333388064685,1.4053585477539539,0.7455482482101955,-1.26905479485486,1.2823247727796079,-0.8430463699506372,1.4142135623730951,1.3111164040977794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8353055719390016,-0.8395204745117767,-1.4135038475170083,0.09404155511339089,-0.12470098140701628,1.4048616890443852,-0.7071067811865474,-0.19650446752614156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
