timestamp,src_ip,dst_ip,length,src_port,dst_port
2024-10-02 16:15:53.901882,34.149.100.209,192.168.122.5,1434,443,49729
2024-10-02 16:15:53.906315,34.149.100.209,192.168.122.5,1434,443,49729
2024-10-02 16:16:30.326273,23.40.145.4,192.168.122.5,1434,443,49751
2024-10-02 16:16:30.331330,18.161.156.14,192.168.122.5,1434,443,49831
2024-10-02 16:16:30.394249,18.161.156.14,192.168.122.5,1434,443,49831
2024-10-02 16:16:30.419689,18.161.156.14,192.168.122.5,1434,443,49831
2024-10-02 16:16:30.972678,142.250.114.91,192.168.122.5,1118,443,49832
2024-10-02 16:16:31.283188,142.250.114.91,192.168.122.5,1434,443,49832
2024-10-02 16:16:32.469551,34.36.213.229,192.168.122.5,1434,443,49838
